product_id,product_name,Category,weather_condition,seasonality,transaction_date,expiration_date,initial_quantity,quality_grade,days_until_expiry,cost_price,base_price,discount_pct,selling_price,units_sold,units_wasted,daily_demand
PRO_BAN_971,Bananas,Fruits,Sunny,Autumn,2024-04-01,2024-04-16,408,C,13,2.76,6.11,0.21,4.83,355,53,
PRO_AVO_310,Avocados,Fruits,Sunny,Autumn,2024-08-20,2024-08-28,166,B,7,1.23,2.81,0,2.81,116,50,
PRO_BAN_928,Bananas,Fruits,Rainy,Autumn,2023-04-17,2023-04-26,22,A,7,2.8,6.53,0,6.53,15,7,
PRO_LET_140,Lettuce,Vegetables,Sunny,Autumn,2024-06-20,2024-06-30,348,A,10,2.69,4.16,0,4.16,348,0,
PRO_BER_751,Berries,Fruits,Sunny,Autumn,2024-09-11,2024-09-24,101,C,11,1.62,2.62,0.15,2.23,101,0,
PRO_BAN_744,Bananas,Fruits,Sunny,Autumn,2024-10-10,2024-10-14,484,C,3,2.66,6.51,0.21,5.14,484,0,
PRO_AVO_134,Avocados,Fruits,Sunny,Autumn,2023-02-09,2023-02-19,500,A,10,1.68,3.57,0,3.57,360,140,
PRO_GRA_868,Grapes,Fruits,Sunny,Autumn,2023-10-31,2023-11-12,273,B,11,1.07,2.52,0,2.52,273,0,
PRO_BAN_115,Bananas,Fruits,Rainy,Autumn,2024-08-04,2024-08-09,198,A,3,1.56,3.65,0,3.65,198,0,
PRO_LET_119,Lettuce,Vegetables,Cloudy,Autumn,2023-03-01,2023-03-11,119,A,9,2.82,6,0,6,119,0,
PRO_AVO_762,Avocados,Fruits,Rainy,Autumn,2023-05-09,2023-05-13,478,B,1,3.01,4.56,0.3,3.19,230,248,
PRO_APP_648,Apples,Fruits,Cloudy,Autumn,2023-11-13,2023-12-03,285,B,17,2.61,6.36,0,6.36,285,0,
PRO_BAN_468,Bananas,Fruits,Cloudy,Autumn,2024-12-17,2024-12-24,70,B,4,3.2,4.79,0,4.79,41,29,
PRO_BER_344,Berries,Fruits,Cloudy,Autumn,2023-05-31,2023-06-14,95,B,11,0.96,2.29,0,2.29,95,0,
PRO_AVO_206,Avocados,Fruits,Cloudy,Autumn,2023-09-05,2023-09-21,481,B,14,4.73,7.84,0,7.84,432,49,
PRO_APP_603,Apples,Fruits,Cloudy,Autumn,2023-10-16,2023-11-05,22,B,17,1.7,2.53,0,2.53,0,22,
PRO_GRA_588,Grapes,Fruits,Cloudy,Autumn,2023-01-01,2023-01-08,232,B,5,4.21,7.74,0,7.74,162,70,
PRO_BER_613,Berries,Fruits,Rainy,Autumn,2024-12-03,2024-12-05,179,B,0,2.24,3.27,0.58,1.37,125,54,
PRO_BAN_463,Bananas,Fruits,Cloudy,Autumn,2024-08-04,2024-08-14,403,B,7,2.75,5.61,0,5.61,373,30,
PRO_GRA_746,Grapes,Fruits,Rainy,Autumn,2023-12-10,2023-12-24,259,A,14,2.62,4.41,0,4.41,181,78,
PRO_AVO_756,Avocados,Fruits,Rainy,Autumn,2024-04-08,2024-04-16,319,A,7,4.29,6.94,0,6.94,249,70,
PRO_TOM_903,Tomatoes,Fruits,Rainy,Autumn,2024-08-03,2024-08-16,438,A,10,4.55,7.58,0,7.58,438,0,
PRO_AVO_511,Avocados,Fruits,Cloudy,Autumn,2023-07-16,2023-07-31,454,B,12,0.92,2.07,0,2.07,454,0,
PRO_BER_958,Berries,Fruits,Rainy,Autumn,2023-01-25,2023-02-08,282,B,11,2.79,6.37,0,6.37,203,79,
PRO_LET_133,Lettuce,Vegetables,Snowy,Autumn,2024-12-21,2025-01-02,357,B,10,3.92,7.93,0,7.93,249,108,
PRO_LET_908,Lettuce,Vegetables,Sunny,Autumn,2024-03-08,2024-03-11,163,A,0,1.02,1.95,0.61,0.76,92,71,
PRO_LET_338,Lettuce,Vegetables,Cloudy,Autumn,2024-08-26,2024-09-11,263,B,15,1.21,2.06,0,2.06,263,0,
PRO_BAN_548,Bananas,Fruits,Cloudy,Autumn,2024-03-20,2024-03-22,489,B,0,2.34,3.91,0.55,1.76,342,147,
PRO_AVO_319,Avocados,Fruits,Sunny,Autumn,2023-07-10,2023-07-19,95,B,6,4.26,7.08,0,7.08,95,0,
PRO_AVO_684,Avocados,Fruits,Snowy,Autumn,2023-12-01,2023-12-17,231,A,15,0.87,1.4,0,1.4,219,12,
PRO_GRA_864,Grapes,Fruits,Snowy,Autumn,2024-02-01,2024-02-10,191,B,7,2.21,3.38,0,3.38,82,109,
PRO_GRA_530,Grapes,Fruits,Snowy,Autumn,2023-05-19,2023-06-01,144,A,10,1.65,3.11,0,3.11,144,0,
PRO_BAN_763,Bananas,Fruits,Sunny,Autumn,2023-12-30,2024-01-11,432,B,9,0.72,1.62,0,1.62,302,130,
PRO_BER_246,Berries,Fruits,Cloudy,Autumn,2024-09-13,2024-09-23,248,A,8,2.46,3.84,0,3.84,173,75,
PRO_BAN_234,Bananas,Fruits,Cloudy,Autumn,2024-07-25,2024-08-08,145,A,12,4.02,7.24,0,7.24,145,0,
PRO_LET_119,Lettuce,Vegetables,Sunny,Autumn,2024-11-05,2024-11-23,360,B,18,2.73,4.31,0,4.31,360,0,
PRO_AVO_780,Avocados,Fruits,Sunny,Autumn,2023-12-17,2023-12-26,30,B,9,3.44,7.99,0,7.99,30,0,
PRO_APP_903,Apples,Fruits,Sunny,Autumn,2023-02-20,2023-02-27,227,C,5,2.12,4.63,0.23,3.57,151,76,
PRO_LET_383,Lettuce,Vegetables,Sunny,Autumn,2023-11-22,2023-11-29,137,A,4,2.28,4.99,0,4.99,90,47,
PRO_BER_845,Berries,Fruits,Sunny,Autumn,2023-05-17,2023-05-28,82,A,10,1.25,1.89,0,1.89,82,0,
PRO_BAN_934,Bananas,Fruits,Sunny,Autumn,2024-11-27,2024-12-13,471,A,16,3.08,6.46,0,6.46,471,0,
PRO_LET_953,Lettuce,Vegetables,Sunny,Autumn,2024-06-26,2024-07-03,342,B,6,0.86,2.06,0,2.06,342,0,
PRO_APP_980,Apples,Fruits,Rainy,Autumn,2024-01-07,2024-01-17,115,A,10,3.19,5.81,0,5.81,115,0,
PRO_LET_627,Lettuce,Vegetables,Rainy,Autumn,2024-08-09,2024-08-21,104,C,10,2.49,4.46,0.22,3.48,72,32,
PRO_BAN_359,Bananas,Fruits,Rainy,Autumn,2024-07-08,2024-07-11,245,B,3,2.91,4.69,0,4.69,245,0,
PRO_TOM_750,Tomatoes,Fruits,Snowy,Autumn,2024-08-19,2024-09-04,72,B,16,4.62,7.72,0,7.72,72,0,
PRO_GRA_357,Grapes,Fruits,Sunny,Autumn,2023-04-05,2023-04-23,128,B,16,4.63,6.74,0,6.74,128,0,
PRO_BER_633,Berries,Fruits,Sunny,Autumn,2023-04-20,2023-05-02,112,A,9,2.42,3.56,0,3.56,112,0,
PRO_AVO_374,Avocados,Fruits,Snowy,Autumn,2024-11-19,2024-11-28,136,A,8,2.89,6.87,0,6.87,91,45,
PRO_BER_447,Berries,Fruits,Cloudy,Autumn,2024-04-11,2024-04-14,167,A,3,3.17,5.06,0,5.06,166,1,
PRO_APP_363,Apples,Fruits,Cloudy,Autumn,2023-09-20,2023-09-26,473,C,3,2.16,3.59,0.21,2.84,225,248,
PRO_TOM_368,Tomatoes,Fruits,Cloudy,Autumn,2023-05-08,2023-05-24,151,A,16,0.81,1.54,0,1.54,105,46,
PRO_APP_842,Apples,Fruits,Cloudy,Autumn,2023-11-19,2023-11-24,441,B,3,2.04,5.01,0,5.01,441,0,
PRO_APP_377,Apples,Fruits,Snowy,Autumn,2024-12-25,2025-01-11,208,B,17,0.85,1.9,0,1.9,149,59,
PRO_BER_432,Berries,Fruits,Cloudy,Autumn,2023-02-19,2023-02-27,275,C,8,3.18,5.9,0.21,4.66,275,0,
PRO_TOM_911,Tomatoes,Fruits,Cloudy,Autumn,2023-07-04,2023-07-07,157,B,0,3.19,4.8,0.41,2.83,152,5,
PRO_AVO_469,Avocados,Fruits,Snowy,Autumn,2024-05-22,2024-06-05,237,A,14,3.16,5.84,0,5.84,237,0,
PRO_LET_974,Lettuce,Vegetables,Rainy,Autumn,2023-05-30,2023-06-11,266,B,10,1.23,2.48,0,2.48,266,0,
PRO_BER_859,Berries,Fruits,Snowy,Autumn,2023-10-08,2023-10-17,172,A,7,4.24,7.56,0,7.56,172,0,
PRO_APP_872,Apples,Fruits,Cloudy,Autumn,2024-08-31,2024-09-11,486,C,9,5.32,7.9,0.2,6.32,486,0,
PRO_APP_901,Apples,Fruits,Snowy,Autumn,2024-11-20,2024-12-05,47,C,13,0.83,1.23,0.21,0.97,32,15,
PRO_AVO_459,Avocados,Fruits,Cloudy,Autumn,2024-05-21,2024-05-29,311,B,5,2.55,5.51,0,5.51,202,109,
PRO_TOM_809,Tomatoes,Fruits,Rainy,Autumn,2023-11-22,2023-12-03,263,A,9,2.91,4.89,0,4.89,139,124,
PRO_APP_588,Apples,Fruits,Rainy,Autumn,2023-01-14,2023-01-30,24,B,13,3.99,5.8,0,5.8,0,24,
PRO_BAN_263,Bananas,Fruits,Cloudy,Autumn,2023-06-13,2023-06-26,245,A,10,1.57,3.58,0,3.58,169,76,
PRO_LET_171,Lettuce,Vegetables,Sunny,Autumn,2023-02-11,2023-02-18,319,A,5,1.98,4.24,0,4.24,319,0,
PRO_GRA_469,Grapes,Fruits,Snowy,Autumn,2023-05-22,2023-05-31,212,A,6,2.58,4.19,0,4.19,207,5,
PRO_BAN_309,Bananas,Fruits,Sunny,Autumn,2023-04-15,2023-04-29,144,A,12,2.17,3.74,0,3.74,144,0,
PRO_BER_902,Berries,Fruits,Rainy,Autumn,2023-08-13,2023-08-28,207,B,15,3.14,4.69,0,4.69,144,63,
PRO_TOM_199,Tomatoes,Fruits,Snowy,Autumn,2024-02-05,2024-02-18,15,B,11,0.82,1.82,0,1.82,12,3,
PRO_AVO_365,Avocados,Fruits,Rainy,Autumn,2024-09-07,2024-09-12,390,A,4,1.81,3.76,0,3.76,390,0,
PRO_GRA_961,Grapes,Fruits,Rainy,Autumn,2023-03-31,2023-04-16,61,B,14,1.2,2.31,0,2.31,33,28,
PRO_APP_943,Apples,Fruits,Sunny,Autumn,2023-08-17,2023-09-01,406,B,14,1.05,1.73,0,1.73,406,0,
PRO_AVO_865,Avocados,Fruits,Rainy,Autumn,2023-11-11,2023-11-14,409,B,2,3.15,5.78,0,5.78,409,0,
PRO_BER_971,Berries,Fruits,Cloudy,Autumn,2023-10-15,2023-10-30,245,B,15,4.55,6.83,0,6.83,171,74,
PRO_BAN_475,Bananas,Fruits,Rainy,Autumn,2023-03-26,2023-04-04,275,B,9,3.68,6.28,0,6.28,275,0,
PRO_TOM_170,Tomatoes,Fruits,Rainy,Autumn,2024-11-08,2024-11-13,128,A,5,3.03,5.3,0,5.3,128,0,
PRO_GRA_125,Grapes,Fruits,Rainy,Autumn,2024-02-20,2024-03-01,35,C,9,2.97,5.41,0.23,4.17,24,11,
PRO_LET_390,Lettuce,Vegetables,Snowy,Autumn,2023-04-14,2023-05-01,234,C,15,2.43,5.13,0.23,3.95,234,0,
PRO_APP_522,Apples,Fruits,Cloudy,Autumn,2023-11-07,2023-11-22,473,A,13,2.87,5.76,0,5.76,342,131,
PRO_BAN_384,Bananas,Fruits,Cloudy,Autumn,2024-02-25,2024-03-14,133,B,16,5.25,7.86,0,7.86,133,0,
PRO_BAN_195,Bananas,Fruits,Cloudy,Autumn,2024-09-02,2024-09-16,44,C,13,2.21,4.51,0.21,3.56,44,0,
PRO_AVO_484,Avocados,Fruits,Cloudy,Autumn,2024-10-15,2024-10-20,204,B,3,2.83,6.53,0,6.53,159,45,
PRO_BAN_536,Bananas,Fruits,Rainy,Autumn,2023-03-16,2023-03-27,337,A,9,3.32,7.11,0,7.11,337,0,
PRO_GRA_296,Grapes,Fruits,Cloudy,Autumn,2024-10-18,2024-11-05,224,A,18,2.29,5.43,0,5.43,224,0,
PRO_BAN_649,Bananas,Fruits,Cloudy,Autumn,2023-08-18,2023-09-01,399,C,11,4.44,7.43,0.21,5.87,399,0,
PRO_BER_572,Berries,Fruits,Cloudy,Autumn,2024-08-06,2024-08-15,335,B,7,3.91,7.21,0,7.21,251,84,
PRO_BER_362,Berries,Fruits,Cloudy,Autumn,2024-08-17,2024-08-30,113,B,13,1.17,1.92,0,1.92,64,49,
PRO_AVO_753,Avocados,Fruits,Rainy,Autumn,2024-02-07,2024-02-11,147,A,4,3.36,6.77,0,6.77,147,0,
PRO_LET_423,Lettuce,Vegetables,Cloudy,Autumn,2024-01-10,2024-01-14,327,B,2,1.13,1.92,0.26,1.42,234,93,
PRO_AVO_453,Avocados,Fruits,Cloudy,Autumn,2023-02-28,2023-03-13,495,B,12,3.19,6.67,0,6.67,416,79,
PRO_TOM_746,Tomatoes,Fruits,Cloudy,Autumn,2024-06-03,2024-06-08,464,B,3,3.83,6.3,0,6.3,464,0,
PRO_LET_684,Lettuce,Vegetables,Cloudy,Autumn,2023-03-15,2023-03-28,344,B,11,5.48,7.96,0,7.96,344,0,
PRO_TOM_603,Tomatoes,Fruits,Sunny,Autumn,2023-08-03,2023-08-16,494,B,10,1.98,3.76,0,3.76,345,149,
PRO_BAN_305,Bananas,Fruits,Cloudy,Autumn,2024-01-21,2024-02-03,225,B,12,0.92,1.5,0,1.5,175,50,
PRO_BAN_685,Bananas,Fruits,Snowy,Autumn,2024-09-08,2024-09-13,163,C,5,1.48,3.16,0.16,2.65,163,0,
PRO_AVO_226,Avocados,Fruits,Rainy,Autumn,2024-05-01,2024-05-13,392,A,12,2.04,4.47,0,4.47,392,0,
PRO_TOM_426,Tomatoes,Fruits,Rainy,Autumn,2023-07-25,2023-07-31,300,B,5,3.22,7.13,0,7.13,210,90,
PRO_BER_345,Berries,Fruits,Rainy,Autumn,2023-06-20,2023-07-01,76,B,8,2.84,4.32,0,4.32,76,0,
PRO_AVO_822,Avocados,Fruits,Rainy,Autumn,2024-01-14,2024-01-17,264,A,3,1.99,3.28,0,3.28,184,80,
PRO_BER_655,Berries,Fruits,Sunny,Autumn,2024-10-20,2024-11-07,395,A,15,2.73,5.7,0,5.7,395,0,
PRO_BAN_130,Bananas,Fruits,Rainy,Autumn,2024-11-16,2024-11-29,297,A,12,0.53,1.02,0,1.02,192,105,
PRO_GRA_299,Grapes,Fruits,Rainy,Autumn,2024-12-15,2024-12-30,291,A,13,3.24,5.62,0,5.62,180,111,
PRO_TOM_279,Tomatoes,Fruits,Cloudy,Autumn,2024-05-01,2024-05-09,42,B,7,1,1.78,0,1.78,42,0,
PRO_GRA_574,Grapes,Fruits,Cloudy,Autumn,2023-08-29,2023-09-08,253,A,10,1.16,1.9,0,1.9,253,0,
PRO_LET_957,Lettuce,Vegetables,Cloudy,Autumn,2023-07-31,2023-08-09,196,A,9,3.4,6.52,0,6.52,196,0,
PRO_GRA_946,Grapes,Fruits,Cloudy,Autumn,2023-06-16,2023-06-30,322,B,11,3.39,7.93,0,7.93,322,0,
PRO_GRA_376,Grapes,Fruits,Cloudy,Autumn,2024-09-26,2024-10-06,130,B,7,2.97,6.33,0,6.33,91,39,
PRO_GRA_536,Grapes,Fruits,Cloudy,Autumn,2023-03-16,2023-03-30,89,A,14,1.44,2.62,0,2.62,86,3,
PRO_TOM_135,Tomatoes,Fruits,Cloudy,Autumn,2023-10-24,2023-11-03,327,C,8,1.36,1.96,0.15,1.67,228,99,
PRO_AVO_751,Avocados,Fruits,Cloudy,Autumn,2023-09-18,2023-09-28,31,A,10,3.02,6.37,0,6.37,16,15,
PRO_APP_191,Apples,Fruits,Snowy,Autumn,2024-04-07,2024-04-11,53,A,4,3.98,7.51,0,7.51,53,0,
PRO_BER_245,Berries,Fruits,Snowy,Autumn,2023-04-30,2023-05-06,121,B,6,3.11,6.4,0,6.4,78,43,
PRO_GRA_757,Grapes,Fruits,Rainy,Autumn,2023-03-18,2023-03-27,337,C,6,3.34,5.79,0.22,4.52,337,0,
PRO_GRA_134,Grapes,Fruits,Sunny,Autumn,2024-10-09,2024-10-20,231,B,11,2.93,4.58,0,4.58,231,0,
PRO_APP_152,Apples,Fruits,Rainy,Autumn,2024-04-16,2024-05-03,438,B,17,2.64,6.26,0,6.26,401,37,
PRO_BER_321,Berries,Fruits,Snowy,Autumn,2024-10-07,2024-10-11,347,A,1,2.33,3.42,0.27,2.5,182,165,
PRO_TOM_807,Tomatoes,Fruits,Rainy,Autumn,2023-02-08,2023-02-18,261,C,10,1.05,2.12,0.16,1.78,261,0,
PRO_TOM_236,Tomatoes,Fruits,Sunny,Autumn,2024-09-15,2024-09-18,112,B,1,2.38,3.57,0.45,1.96,50,62,
PRO_APP_396,Apples,Fruits,Rainy,Autumn,2023-05-06,2023-05-13,137,B,6,2.09,3.63,0,3.63,133,4,
PRO_GRA_905,Grapes,Fruits,Rainy,Autumn,2023-07-19,2023-08-03,433,A,13,2.87,5.26,0,5.26,303,130,
PRO_BER_758,Berries,Fruits,Sunny,Autumn,2023-06-08,2023-06-17,90,A,6,3.75,6.63,0,6.63,90,0,
PRO_TOM_361,Tomatoes,Fruits,Cloudy,Autumn,2024-07-28,2024-07-31,442,A,2,5.41,7.85,0,7.85,442,0,
PRO_LET_963,Lettuce,Vegetables,Rainy,Autumn,2024-10-03,2024-10-11,169,B,7,3.09,7.48,0,7.48,152,17,
PRO_TOM_509,Tomatoes,Fruits,Rainy,Autumn,2023-07-02,2023-07-16,322,A,14,1.65,2.36,0,2.36,322,0,
PRO_BAN_342,Bananas,Fruits,Snowy,Autumn,2023-08-29,2023-09-08,222,B,10,3.72,7.9,0,7.9,222,0,
PRO_APP_603,Apples,Fruits,Snowy,Autumn,2023-01-24,2023-02-10,351,A,17,3.16,6.97,0,6.97,351,0,
PRO_TOM_922,Tomatoes,Fruits,Rainy,Autumn,2023-02-15,2023-03-01,230,B,11,3.47,6.35,0,6.35,230,0,
PRO_LET_400,Lettuce,Vegetables,Sunny,Autumn,2024-01-10,2024-01-25,45,B,15,4.84,7.71,0,7.71,31,14,
PRO_BAN_283,Bananas,Fruits,Rainy,Autumn,2024-04-12,2024-04-24,500,B,11,1.19,1.81,0,1.81,348,152,
PRO_LET_593,Lettuce,Vegetables,Rainy,Autumn,2023-09-17,2023-10-04,480,B,17,1.34,2.18,0,2.18,480,0,
PRO_TOM_798,Tomatoes,Fruits,Rainy,Autumn,2024-11-28,2024-12-04,195,B,5,2.49,5.24,0,5.24,140,55,
PRO_BAN_449,Bananas,Fruits,Cloudy,Autumn,2024-11-25,2024-11-30,242,A,4,2.76,6.73,0,6.73,153,89,
PRO_LET_189,Lettuce,Vegetables,Cloudy,Autumn,2024-03-01,2024-03-17,133,A,15,2.63,4.64,0,4.64,93,40,
PRO_LET_733,Lettuce,Vegetables,Cloudy,Autumn,2023-10-23,2023-11-09,165,A,16,0.72,1.62,0,1.62,79,86,
PRO_APP_119,Apples,Fruits,Cloudy,Autumn,2024-08-19,2024-09-02,383,A,12,2.82,5.23,0,5.23,376,7,
PRO_AVO_102,Avocados,Fruits,Cloudy,Autumn,2023-07-29,2023-08-02,197,B,4,0.61,1.39,0,1.39,197,0,
PRO_AVO_991,Avocados,Fruits,Cloudy,Autumn,2024-06-06,2024-06-18,143,B,12,1.89,2.77,0,2.77,100,43,
PRO_TOM_847,Tomatoes,Fruits,Cloudy,Autumn,2023-11-09,2023-11-13,202,B,4,0.77,1.12,0,1.12,202,0,
PRO_LET_488,Lettuce,Vegetables,Rainy,Autumn,2023-07-01,2023-07-06,423,B,4,1.67,3.55,0,3.55,423,0,
PRO_TOM_891,Tomatoes,Fruits,Snowy,Autumn,2024-03-27,2024-04-03,303,B,4,2.78,4.91,0,4.91,212,91,
PRO_BAN_303,Bananas,Fruits,Cloudy,Autumn,2024-02-17,2024-02-23,433,C,3,3.83,6.09,0.34,4.02,308,125,
PRO_BAN_582,Bananas,Fruits,Sunny,Autumn,2023-03-01,2023-03-09,306,B,7,0.62,1.48,0,1.48,172,134,
PRO_BAN_659,Bananas,Fruits,Sunny,Autumn,2024-08-19,2024-08-31,187,A,12,4.3,6.33,0,6.33,187,0,
PRO_TOM_453,Tomatoes,Fruits,Rainy,Autumn,2024-11-01,2024-11-11,478,A,8,4.65,6.7,0,6.7,478,0,
PRO_AVO_990,Avocados,Fruits,Cloudy,Autumn,2024-06-23,2024-06-27,487,C,4,3.07,4.67,0.16,3.92,487,0,
PRO_APP_297,Apples,Fruits,Cloudy,Autumn,2024-05-28,2024-06-16,120,B,19,4.87,7.62,0,7.62,120,0,
PRO_APP_775,Apples,Fruits,Cloudy,Autumn,2023-11-30,2023-12-07,83,B,4,1.12,1.86,0,1.86,45,38,
PRO_BER_133,Berries,Fruits,Snowy,Autumn,2023-06-27,2023-06-29,63,A,0,1.14,2.45,0.52,1.18,63,0,
PRO_GRA_505,Grapes,Fruits,Snowy,Autumn,2024-06-08,2024-06-14,473,B,3,2.8,4.95,0.28,3.56,473,0,
PRO_LET_892,Lettuce,Vegetables,Cloudy,Autumn,2023-06-12,2023-06-28,395,A,15,1.95,4.06,0,4.06,395,0,
PRO_LET_498,Lettuce,Vegetables,Snowy,Autumn,2024-09-06,2024-09-26,366,B,18,2.84,4.26,0,4.26,328,38,
PRO_LET_423,Lettuce,Vegetables,Snowy,Autumn,2023-12-30,2024-01-03,137,C,1,3.56,7.74,0.43,4.41,49,88,
PRO_LET_410,Lettuce,Vegetables,Rainy,Autumn,2023-10-02,2023-10-10,254,C,8,2.72,4.07,0.19,3.3,254,0,
PRO_TOM_930,Tomatoes,Fruits,Sunny,Autumn,2023-02-03,2023-02-20,185,B,16,1.93,3.53,0,3.53,128,57,
PRO_APP_843,Apples,Fruits,Sunny,Autumn,2024-02-09,2024-02-24,142,A,14,2.48,5.06,0,5.06,99,43,
PRO_TOM_514,Tomatoes,Fruits,Sunny,Autumn,2023-04-25,2023-05-05,63,C,9,3.24,5.9,0.17,4.9,45,18,
PRO_GRA_236,Grapes,Fruits,Snowy,Autumn,2024-02-05,2024-02-09,262,B,3,4.18,6.94,0,6.94,262,0,
PRO_AVO_314,Avocados,Fruits,Snowy,Autumn,2024-08-20,2024-09-05,11,A,14,3.79,7.39,0,7.39,9,2,
PRO_LET_119,Lettuce,Vegetables,Sunny,Autumn,2024-12-21,2024-12-28,464,B,5,1.49,3.03,0,3.03,415,49,
PRO_TOM_336,Tomatoes,Fruits,Sunny,Autumn,2023-04-25,2023-05-01,156,A,4,0.77,1.29,0,1.29,40,116,
PRO_BAN_188,Bananas,Fruits,Cloudy,Autumn,2023-11-09,2023-11-16,185,A,7,3.77,6.55,0,6.55,185,0,
PRO_TOM_510,Tomatoes,Fruits,Cloudy,Autumn,2023-11-04,2023-11-13,403,A,6,1.13,1.71,0,1.71,403,0,
PRO_LET_259,Lettuce,Vegetables,Snowy,Autumn,2023-10-09,2023-10-15,241,B,3,1.66,3.64,0,3.64,166,75,
PRO_APP_702,Apples,Fruits,Sunny,Autumn,2023-09-17,2023-09-20,29,B,1,4.37,7.62,0.15,6.48,22,7,
PRO_AVO_320,Avocados,Fruits,Snowy,Autumn,2024-02-06,2024-02-17,443,A,9,1.02,1.88,0,1.88,443,0,
PRO_BER_530,Berries,Fruits,Cloudy,Autumn,2024-01-26,2024-01-28,102,C,0,2.85,4.23,0.69,1.31,101,1,
PRO_BER_124,Berries,Fruits,Cloudy,Autumn,2024-07-07,2024-07-19,88,B,10,3.71,6.46,0,6.46,88,0,
PRO_APP_573,Apples,Fruits,Cloudy,Autumn,2023-11-17,2023-11-26,278,A,9,3.5,5.41,0,5.41,278,0,
PRO_APP_620,Apples,Fruits,Sunny,Autumn,2024-04-25,2024-05-01,58,C,5,2.95,5.63,0.17,4.67,39,19,
PRO_APP_933,Apples,Fruits,Sunny,Autumn,2023-05-04,2023-05-08,480,B,4,1.12,2.52,0,2.52,480,0,
PRO_BAN_254,Bananas,Fruits,Snowy,Autumn,2024-07-13,2024-08-02,436,B,19,1.06,2.34,0,2.34,305,131,
PRO_APP_840,Apples,Fruits,Cloudy,Autumn,2023-09-16,2023-10-05,340,B,17,1.47,3.15,0,3.15,340,0,
PRO_BER_483,Berries,Fruits,Cloudy,Autumn,2023-12-12,2023-12-21,131,B,6,0.95,1.88,0,1.88,113,18,
PRO_APP_640,Apples,Fruits,Cloudy,Autumn,2024-03-25,2024-04-06,102,C,10,3.6,7.32,0.19,5.93,84,18,
PRO_BER_621,Berries,Fruits,Cloudy,Autumn,2023-07-05,2023-07-12,442,A,5,2.94,4.82,0,4.82,300,142,
PRO_BER_224,Berries,Fruits,Sunny,Autumn,2023-06-06,2023-06-14,277,B,7,3.7,5.3,0,5.3,277,0,
PRO_AVO_327,Avocados,Fruits,Snowy,Autumn,2024-02-06,2024-02-18,105,C,11,1.72,3.05,0.19,2.47,105,0,
PRO_AVO_633,Avocados,Fruits,Snowy,Autumn,2023-10-19,2023-10-26,54,A,6,3.48,5.23,0,5.23,39,15,
PRO_APP_521,Apples,Fruits,Snowy,Autumn,2023-08-13,2023-08-16,267,B,1,2.28,4.69,0.16,3.94,206,61,
PRO_APP_539,Apples,Fruits,Snowy,Autumn,2023-10-17,2023-10-21,209,C,4,1.61,2.61,0.22,2.04,209,0,
PRO_AVO_317,Avocados,Fruits,Snowy,Autumn,2023-09-30,2023-10-10,355,A,8,1.66,2.39,0,2.39,355,0,
PRO_TOM_600,Tomatoes,Fruits,Cloudy,Autumn,2024-12-07,2024-12-24,192,C,17,2.05,4.59,0.2,3.67,192,0,
PRO_TOM_440,Tomatoes,Fruits,Cloudy,Autumn,2024-11-06,2024-11-15,188,C,8,1.76,3.91,0.23,3.01,188,0,
PRO_GRA_120,Grapes,Fruits,Sunny,Autumn,2024-07-04,2024-07-17,139,C,10,3.42,6.55,0.2,5.24,139,0,
PRO_TOM_700,Tomatoes,Fruits,Sunny,Autumn,2023-03-02,2023-03-06,256,B,2,3.7,7.37,0,7.37,143,113,
PRO_LET_707,Lettuce,Vegetables,Cloudy,Autumn,2024-02-26,2024-03-13,223,B,16,1.23,2.33,0,2.33,223,0,
PRO_LET_398,Lettuce,Vegetables,Cloudy,Autumn,2024-05-01,2024-05-05,338,B,2,3.41,7.03,0.14,6.05,178,160,
PRO_LET_224,Lettuce,Vegetables,Cloudy,Autumn,2023-02-10,2023-02-12,403,B,2,3.22,5.49,0,5.49,328,75,
PRO_LET_351,Lettuce,Vegetables,Sunny,Autumn,2023-04-29,2023-05-01,81,B,0,2.83,5.3,0.5,2.65,56,25,
PRO_TOM_897,Tomatoes,Fruits,Cloudy,Autumn,2023-10-23,2023-11-02,419,B,9,2.92,6.94,0,6.94,345,74,
PRO_LET_936,Lettuce,Vegetables,Cloudy,Autumn,2023-02-10,2023-02-16,281,B,3,1.24,2.6,0,2.6,196,85,
PRO_BAN_559,Bananas,Fruits,Cloudy,Autumn,2024-06-04,2024-06-17,153,A,11,4.46,7.7,0,7.7,122,31,
PRO_AVO_413,Avocados,Fruits,Cloudy,Autumn,2024-02-18,2024-02-20,68,A,0,1.92,2.98,0.62,1.13,68,0,
PRO_AVO_924,Avocados,Fruits,Sunny,Autumn,2024-04-18,2024-04-21,215,C,3,1.35,2.8,0.16,2.35,215,0,
PRO_LET_713,Lettuce,Vegetables,Sunny,Autumn,2023-08-12,2023-08-23,292,C,8,1.61,2.46,0.21,1.94,292,0,
PRO_AVO_852,Avocados,Fruits,Sunny,Autumn,2024-12-09,2024-12-23,91,A,14,0.93,1.97,0,1.97,91,0,
PRO_BER_922,Berries,Fruits,Sunny,Autumn,2024-08-16,2024-08-31,82,A,12,1.16,2.75,0,2.75,82,0,
PRO_BAN_157,Bananas,Fruits,Sunny,Autumn,2024-02-09,2024-02-13,128,A,3,4.91,7.33,0,7.33,89,39,
